,T0,T1,T2,C_3
T0,-0.72,-0.89,-0.0,0.09
T1,-0.28,-2.06,-0.0,0.11
T2,0.3,0.91,-1.98,-0.64
C_3,-0.94,-0.1,0.44,-0.28
