,T0,T1,T2,C_0
T0,-0.68,-1.14,-0.0,0.01
T1,-0.11,-2.07,-0.0,-0.0
T2,0.28,0.82,-2.09,-0.73
C_0,-1.02,-0.08,0.6,-1.6
