,T0,T1,T2,E_1
T0,-0.7,-0.93,0.0,0.23
T1,-0.23,-2.04,-0.0,0.0
T2,0.21,0.78,-2.14,-0.0
E_1,0.15,-0.36,0.43,-2.48
