,T0,T1,T2,C_0
T0,-0.9,-0.36,-0.01,-0.81
T1,-0.17,-1.99,-0.0,0.0
T2,-0.0,-0.03,-2.09,-0.01
C_0,-0.41,0.0,-0.01,-1.74
