,T0,T1,T2,C_3
T0,-0.87,-0.36,-0.18,-0.28
T1,-0.16,-2.0,-0.0,0.03
T2,0.14,-0.0,-2.05,-0.24
C_3,-1.16,0.08,0.24,-0.22
