,T0,T1,T2,E_2
T0,-1.07,-0.0,-0.01,0.68
T1,-0.73,-1.89,0.05,0.0
T2,-0.17,0.01,-2.06,0.01
E_2,-0.36,-0.35,0.0,-2.13
