,T0,T1,T2,E_3
T0,-0.99,-0.32,-0.02,0.09
T1,-0.26,-1.94,-0.0,-0.17
T2,-0.12,0.0,-2.12,0.33
E_3,-0.12,-0.23,0.02,-1.68
