,T0,T1,T2,E_1
T0,-0.89,-0.63,-0.41,0.71
T1,-0.01,-1.92,-0.0,-0.0
T2,0.2,0.36,-2.23,-1.54
E_1,-0.59,-0.02,-0.0,-2.47
