,T0,T1,T2,E_3
T0,-0.87,-0.61,0.0,0.0
T1,0.0,-1.9,-0.36,0.0
T2,-0.2,0.61,-2.19,-0.28
E_3,0.07,-0.34,0.0,-1.89
