,T0,T1,T2,C_1
T0,-0.75,-1.32,0.19,-1.53
T1,0.35,-2.06,-0.21,0.34
T2,-0.2,0.44,-2.19,0.01
C_1,-0.17,0.0,0.19,-1.78
