,T0,T1,T2,B_1
T0,-0.82,-0.55,0.0,0.0
T1,-0.09,-1.95,0.0,-0.0
T2,0.17,0.73,-2.15,-0.0
B_1,-0.09,0.25,-0.3,-0.04
