,T0,T1,T2,E_3
T0,-0.85,-0.17,0.0,-0.01
T1,-0.44,-1.86,0.0,-0.1
T2,0.1,0.77,-2.17,0.26
E_3,-0.0,-0.42,0.0,-1.79
