,T0,T1,T2,E_0
T0,-0.85,-0.17,0.05,-0.03
T1,-0.46,-1.87,-0.0,-0.0
T2,0.09,0.78,-2.13,0.0
E_0,-0.0,-0.59,0.66,-2.63
