,T0,T1,T2,C_1
T0,-0.84,-0.09,0.0,-0.2
T1,-0.52,-1.89,0.0,0.26
T2,0.13,0.77,-2.14,-0.02
C_1,-1.04,-0.0,-0.0,-1.67
