,T0,T1,T2,C_0
T0,-0.93,-0.25,0.0,-0.04
T1,-1.04,-1.84,-0.07,0.0
T2,0.0,-0.12,-2.18,0.0
C_0,-0.63,0.08,0.0,-1.58
