,T0,T1,T2,E_1
T0,-0.91,-0.52,0.0,-0.0
T1,-0.67,-1.89,-0.06,0.0
T2,0.0,-0.16,-2.17,-0.01
E_1,-0.0,0.0,-0.01,-2.37
