,T0,T1,T2,C_1
T0,-0.89,-0.54,0.0,-0.2
T1,-0.62,-1.89,-0.14,-0.0
T2,0.01,-0.1,-2.17,-0.07
C_1,-0.62,0.0,-0.0,-1.74
