,T0,T1,T2,E_0
T0,-0.92,-0.37,0.0,0.0
T1,-0.83,-1.85,-0.17,-0.25
T2,0.0,-0.05,-2.18,0.0
E_0,0.18,-0.27,0.12,-2.72
