,T0,T1,T2,C_2
T0,-0.75,-0.16,0.0,-0.21
T1,-0.14,-1.93,0.0,0.19
T2,0.41,0.18,-2.25,-0.07
C_2,-0.74,0.0,-0.0,-1.42
