,T0,T1,T2,E_3
T0,-0.84,-0.14,0.35,0.33
T1,-0.15,-1.83,0.0,-0.67
T2,0.0,0.36,-2.16,-0.0
E_3,0.0,-0.48,-0.0,-1.84
