,T0,T1,T2,E_0
T0,-0.82,-0.11,-0.01,0.0
T1,-0.0,-1.73,0.85,-0.4
T2,-0.02,0.0,-2.03,0.17
E_0,0.0,-0.0,0.0,-2.67
