,T0,T1,T2,B_1
T0,-0.66,-0.06,-0.0,-0.44
T1,-0.0,-1.96,0.73,0.45
T2,-0.0,0.0,-2.03,-0.0
B_1,-0.0,0.0,-0.0,-0.02
