,T0,T1,T2,C_1
T0,-0.79,-0.15,-0.0,-0.21
T1,-0.0,-1.92,0.83,1.03
T2,-0.01,0.0,-2.01,-0.14
C_1,-0.29,0.0,-0.11,-1.69
