,T0,T1,T2,E_3
T0,-0.81,-0.08,-0.05,-0.03
T1,-0.0,-1.73,0.8,-0.06
T2,-0.01,0.0,-2.11,0.53
E_3,-0.29,-0.01,0.0,-1.67
