,T0,T1,T2,C_0
T0,-0.68,-0.48,0.0,-0.0
T1,-0.21,-1.71,0.0,0.54
T2,0.16,0.66,-2.02,-0.27
C_0,-0.17,0.0,-0.17,-1.41
