,T0,T1,T2,E_2
T0,-0.7,-0.25,0.0,-0.0
T1,-0.35,-1.54,0.0,-0.36
T2,0.13,0.78,-2.31,1.56
E_2,-0.96,-0.3,-0.0,-1.9
