,T0,T1,T2,C_2
T0,-0.68,-0.42,0.0,-0.01
T1,-0.24,-1.65,0.0,0.38
T2,0.14,0.64,-2.05,-0.07
C_2,-0.43,0.0,-0.54,-1.66
