,T0,T1,T2,B_1
T0,-0.49,-0.43,0.0,-0.56
T1,-0.14,-1.87,0.01,0.5
T2,0.21,0.57,-2.02,-0.08
B_1,-0.07,0.0,-0.77,-0.02
