,T0,T1,T2,C_2
T0,-0.74,-1.43,0.01,-0.14
T1,-0.02,-2.06,-0.01,0.27
T2,0.19,0.77,-2.11,-0.25
C_2,-0.79,-0.23,0.06,-1.6
