,T0,T1,T2,C_3
T0,-0.8,-0.41,-0.47,0.08
T1,-0.75,-1.98,0.9,-0.0
T2,0.42,0.0,-2.12,0.0
C_3,-0.59,0.08,0.02,-0.24
