,T0,T1,T2,E_1
T0,-0.87,-0.34,0.01,0.51
T1,-0.61,-1.86,0.0,-0.0
T2,0.0,0.6,-2.17,0.62
E_1,-0.44,-0.43,-0.33,-2.35
