,T0,T1,T2,B_1
T0,-0.81,-0.39,0.1,-0.09
T1,-0.59,-1.98,0.0,0.26
T2,0.0,0.56,-2.15,0.09
B_1,-0.0,0.18,-0.38,-0.05
