,T0,T1,T2,C_0
T0,-0.81,-0.63,-0.11,-0.01
T1,-0.37,-2.0,0.57,0.16
T2,0.24,0.03,-2.11,-0.0
C_0,-0.89,0.0,0.05,-1.56
