,T0,T1,T2,E_3
T0,-0.83,-0.53,0.0,-0.0
T1,-0.65,-1.83,0.0,-0.0
T2,0.11,0.58,-2.04,-0.0
E_3,-0.0,-0.47,0.0,-1.81
