,T0,T1,T2,C_2
T0,-0.81,-0.44,0.0,-0.26
T1,-0.77,-1.87,-0.0,0.42
T2,0.16,0.7,-1.98,-0.8
C_2,-0.39,-0.0,0.0,-1.58
