,T0,T1,T2,C_1
T0,-0.79,-1.38,-0.0,0.0
T1,-0.19,-1.99,0.55,0.0
T2,0.19,0.0,-1.96,-0.27
C_1,-0.47,0.76,-0.0,-2.01
